transaction_id;customer_id;date;total_amount;payment_method
653;25;25/10/2021;2940000.0;credit_card
654;12;10/02/2022;1420000.0;credit_card
655;13;25/03/2023;1440000.0;credit_card
656;32;19/04/2024;1740000.0;credit_card
657;1;09/06/2019;250000.0;cash
658;10;12/03/2020;3930000.0;e-wallet
659;4;06/02/2021;7620000.0;credit_card
660;12;19/12/2022;290000.0;e-wallet
661;21;27/08/2023;6550000.0;credit_card
662;18;14/09/2024;480000.0;cash
663;7;24/02/2019;3800000.0;cash
664;17;20/07/2020;3610000.0;cash
665;15;01/07/2021;2470000.0;credit_card
666;27;11/10/2022;750000.0;cash
667;13;26/08/2023;4335000.0;credit_card
668;22;24/08/2024;300000.0;e-wallet
669;22;26/11/2019;2400000.0;e-wallet
670;22;24/11/2020;1780000.0;cash
671;36;19/01/2021;1000000.0;credit_card
672;2;21/08/2022;4960000.0;e-wallet
673;21;14/02/2023;1050000.0;e-wallet
674;20;12/04/2024;900000.0;e-wallet
675;2;05/12/2019;3830000.0;credit_card
676;34;24/04/2020;3830000.0;credit_card
677;6;02/08/2021;1880000.0;cash
678;21;10/04/2022;920000.0;credit_card
679;11;01/07/2023;2130000.0;cash
680;18;26/06/2024;2500000.0;e-wallet
681;22;05/10/2019;2500000.0;cash
682;4;13/02/2020;5250000.0;cash
683;20;23/07/2021;1980000.0;cash
684;9;15/03/2022;1100000.0;credit_card
685;15;09/06/2023;5670000.0;credit_card
686;22;16/08/2024;3999998.0;credit_card
687;30;25/05/2019;220000.0;cash
688;26;18/02/2020;2010000.0;credit_card
689;16;13/05/2021;2210000.0;e-wallet
690;35;22/04/2022;5670000.0;cash
691;21;06/02/2023;480000.0;credit_card
692;25;21/08/2024;610000.0;e-wallet
693;1;05/06/2019;1740000.0;credit_card
694;14;19/08/2020;5760000.0;cash
695;6;17/03/2021;3470000.0;e-wallet
696;4;18/03/2022;1220000.0;credit_card
697;2;23/05/2023;5500000.0;cash
698;28;06/06/2024;3940000.0;e-wallet
699;9;03/04/2019;2820000.0;e-wallet
700;9;26/11/2020;1880000.0;credit_card
701;25;06/07/2021;1790000.0;e-wallet
702;27;02/07/2022;4650000.0;cash
703;6;24/06/2023;880000.0;credit_card
704;6;21/05/2024;510000.0;cash
705;35;02/09/2019;600000.0;cash
706;33;24/12/2020;1500000.0;credit_card
707;20;21/07/2021;3480000.0;e-wallet
708;19;05/10/2022;3000000.0;credit_card
709;17;04/03/2023;2245000.0;cash
710;17;06/05/2024;1730000.0;e-wallet
711;32;08/11/2019;3160000.0;cash
712;4;02/07/2020;7170000.0;credit_card
713;15;23/12/2021;440000.0;credit_card
714;1;13/08/2022;3560000.0;cash
715;28;09/08/2023;2230000.0;e-wallet
716;16;11/06/2024;390000.0;e-wallet
717;5;04/02/2019;5779999.0;cash
718;17;01/04/2020;5360000.0;e-wallet
719;8;05/03/2021;3025000.0;cash
720;17;22/08/2022;2270000.0;cash
721;21;25/07/2023;2220000.0;e-wallet
722;17;03/05/2024;2450000.0;e-wallet
723;35;20/10/2019;4750000.0;credit_card
724;17;16/10/2020;990000.0;cash
725;25;23/07/2021;5130000.0;credit_card
726;26;08/03/2022;4190000.0;cash
727;22;02/08/2023;5999997.0;cash
728;22;25/02/2024;1500000.0;cash
729;3;07/12/2019;510000.0;credit_card
730;23;21/10/2020;250000.0;e-wallet
731;2;13/05/2021;2190000.0;cash
732;22;26/02/2022;450000.0;credit_card
733;34;28/12/2023;2220000.0;e-wallet
734;10;01/12/2024;450000.0;cash
735;9;21/01/2019;900000.0;credit_card
736;11;04/01/2020;1250000.0;cash
737;28;22/09/2021;3050000.0;e-wallet
738;3;03/05/2022;7499997.0;e-wallet
739;11;19/10/2023;1605000.0;e-wallet
740;6;06/01/2024;3830000.0;cash
741;9;21/04/2019;1590000.0;credit_card
742;3;16/06/2020;5969998.0;e-wallet
743;16;17/04/2021;2050000.0;cash
744;30;02/05/2022;3020000.0;e-wallet
745;3;12/03/2023;6289997.0;credit_card
746;3;02/03/2024;145000.0;e-wallet
747;32;08/01/2019;4789998.0;cash
748;15;08/02/2020;1470000.0;cash
749;5;16/12/2021;450000.0;credit_card
750;30;12/05/2022;340000.0;cash
751;18;05/05/2023;750000.0;cash
752;8;14/11/2024;1980000.0;credit_card
753;11;18/06/2019;2130000.0;e-wallet
754;31;01/11/2020;300000.0;cash
755;28;05/06/2021;1150000.0;e-wallet
756;33;17/02/2022;600000.0;cash
757;16;25/03/2023;4149998.0;cash
758;16;16/01/2024;7070000.0;e-wallet
759;30;13/06/2019;2900000.0;credit_card
760;5;11/12/2020;5960000.0;credit_card
761;35;03/06/2021;3649999.0;credit_card
762;8;15/11/2022;2160000.0;credit_card
763;5;11/04/2023;3165000.0;e-wallet
764;14;12/05/2024;5969998.0;cash
765;29;17/12/2019;4470000.0;credit_card
766;29;23/09/2020;1980000.0;e-wallet
767;6;06/02/2021;1000000.0;e-wallet
768;8;05/05/2022;3300000.0;cash
769;31;15/08/2023;400000.0;e-wallet
770;34;19/08/2024;1410000.0;cash
771;34;10/11/2019;290000.0;credit_card
772;15;10/11/2020;3999998.0;e-wallet
773;30;06/06/2021;1500000.0;credit_card
774;10;04/04/2022;3000000.0;credit_card
775;36;11/03/2023;2400000.0;e-wallet
776;20;13/01/2024;2480000.0;e-wallet
777;35;23/09/2019;4385000.0;credit_card
778;22;16/03/2020;3550000.0;e-wallet
779;15;03/11/2021;960000.0;cash
780;13;18/01/2022;5210000.0;cash
781;33;12/03/2023;5999997.0;cash
782;19;10/08/2024;450000.0;cash
783;29;10/11/2019;5280000.0;cash
784;6;10/04/2020;4040000.0;cash
785;6;21/02/2021;440000.0;credit_card
786;9;27/04/2022;2330000.0;cash
787;20;24/12/2023;1000000.0;e-wallet
788;20;21/10/2024;3970000.0;credit_card
789;16;25/01/2019;5700000.0;e-wallet
790;17;27/12/2020;3200000.0;cash
791;4;15/05/2021;2000000.0;e-wallet
792;27;10/07/2022;220000.0;cash
793;12;25/03/2023;2120000.0;credit_card
794;18;18/07/2024;1500000.0;e-wallet
795;19;14/08/2019;150000.0;e-wallet
796;33;26/04/2020;9330000.0;cash
797;8;03/11/2021;600000.0;e-wallet
798;20;27/07/2022;2540000.0;cash
799;8;28/04/2023;750000.0;cash
800;14;14/04/2024;500000.0;e-wallet
801;28;04/01/2019;2760000.0;cash
802;3;22/02/2020;2970000.0;e-wallet
803;14;22/04/2021;1830000.0;e-wallet
804;18;06/08/2022;4680000.0;cash
805;1;07/06/2023;4970000.0;e-wallet
806;31;19/09/2024;1000000.0;cash
807;25;17/10/2019;6250000.0;e-wallet
808;9;23/11/2020;2500000.0;cash
809;32;10/02/2021;790000.0;cash
810;27;07/08/2022;3649999.0;credit_card
811;7;17/11/2023;1000000.0;e-wallet
812;26;06/03/2024;1670000.0;e-wallet
813;8;24/05/2019;3115000.0;cash
814;31;17/11/2020;2500000.0;credit_card
815;32;21/10/2021;1890000.0;e-wallet
816;5;01/12/2022;2780000.0;credit_card
817;7;25/03/2023;640000.0;credit_card
818;32;11/09/2024;2830000.0;cash
819;21;15/11/2019;4310000.0;e-wallet
820;28;23/05/2020;1360000.0;e-wallet
821;31;28/12/2021;2460000.0;e-wallet
822;23;02/08/2022;1220000.0;e-wallet
823;23;11/03/2023;5999997.0;credit_card
824;16;21/04/2024;5500000.0;e-wallet
825;35;15/07/2019;4970000.0;credit_card
826;2;19/08/2020;290000.0;cash
827;7;16/05/2021;3000000.0;cash
828;28;21/05/2022;3300000.0;e-wallet
829;26;24/06/2023;11499998.0;cash
830;34;07/11/2024;4240000.0;e-wallet
831;35;14/07/2019;1835000.0;cash
832;34;16/06/2020;2910000.0;cash
833;28;07/03/2021;1500000.0;e-wallet
834;20;11/11/2022;1970000.0;e-wallet
835;17;08/05/2023;300000.0;e-wallet
836;30;14/12/2024;1000000.0;e-wallet
837;9;26/02/2019;5890000.0;cash
838;2;11/01/2020;2490000.0;e-wallet
839;6;27/12/2021;7320000.0;e-wallet
840;34;03/08/2022;9779997.0;e-wallet
841;16;05/10/2023;2850000.0;e-wallet
842;4;12/12/2024;1340000.0;e-wallet
843;16;12/07/2019;3720000.0;credit_card
844;3;26/03/2020;8229997.0;credit_card
845;8;13/05/2021;1740000.0;credit_card
846;20;15/04/2022;895000.0;cash
847;32;14/12/2023;5250000.0;credit_card
848;33;14/02/2024;6034998.0;cash
849;12;05/12/2019;3230000.0;e-wallet
850;16;22/06/2020;1900000.0;credit_card
851;12;07/08/2021;1720000.0;credit_card
852;15;18/01/2022;990000.0;cash
853;30;23/05/2023;1920000.0;e-wallet
854;10;06/02/2024;5670000.0;e-wallet
855;28;16/12/2019;300000.0;cash
856;19;05/11/2020;6270000.0;e-wallet
857;12;01/10/2021;960000.0;credit_card
858;16;22/09/2022;300000.0;e-wallet
859;21;07/12/2023;6420000.0;cash
860;7;11/01/2024;1875000.0;credit_card
861;3;17/02/2019;1840000.0;credit_card
862;3;06/05/2020;6499997.0;credit_card
863;34;09/10/2021;600000.0;e-wallet
864;24;09/11/2022;10989995.0;credit_card
865;32;28/06/2023;750000.0;cash
866;15;16/04/2024;2840000.0;cash
867;3;23/11/2019;4360000.0;credit_card
868;8;07/07/2020;5670000.0;e-wallet
869;18;01/06/2021;860000.0;cash
870;16;04/12/2022;3010000.0;e-wallet
871;24;05/02/2023;3490000.0;credit_card
872;1;21/07/2024;8640000.0;credit_card
873;9;26/04/2019;1890000.0;credit_card
874;36;13/10/2020;1860000.0;e-wallet
875;11;10/11/2021;2500000.0;cash
876;32;26/12/2022;2390000.0;cash
877;33;15/05/2023;2300000.0;credit_card
878;28;06/09/2024;750000.0;credit_card
879;22;08/12/2019;1980000.0;cash
880;34;15/02/2020;840000.0;credit_card
881;16;19/11/2021;220000.0;e-wallet
882;33;04/11/2022;5699998.0;cash
883;33;24/01/2023;1220000.0;e-wallet
884;3;23/02/2024;2090000.0;cash
885;22;06/04/2019;4330000.0;cash
886;35;13/01/2020;6210000.0;e-wallet
887;32;27/09/2021;1140000.0;credit_card
888;6;01/04/2022;620000.0;e-wallet
889;16;28/12/2023;1500000.0;e-wallet
890;10;01/11/2024;4880000.0;e-wallet
891;16;19/05/2019;1999999.0;credit_card
892;7;28/11/2020;7020000.0;cash
893;32;23/10/2021;1180000.0;e-wallet
894;18;04/11/2022;1760000.0;cash
895;11;07/09/2023;220000.0;credit_card
896;22;10/10/2024;2340000.0;credit_card
897;24;20/10/2019;4550000.0;cash
898;11;26/10/2020;370000.0;credit_card
899;2;12/08/2021;7999998.0;e-wallet
900;15;08/03/2022;580000.0;credit_card
901;18;28/06/2023;1890000.0;cash
902;29;04/10/2024;1830000.0;cash
903;3;21/01/2019;3750000.0;e-wallet
904;29;28/12/2020;3249999.0;cash
905;29;08/10/2021;2750000.0;credit_card
906;18;25/09/2022;1445000.0;cash
907;9;14/11/2023;2444999.0;cash
908;34;11/01/2024;645000.0;e-wallet
909;10;23/03/2019;4690000.0;cash
910;36;24/09/2020;1220000.0;credit_card
911;34;13/06/2021;5560000.0;e-wallet
912;26;03/05/2022;7560000.0;credit_card
913;34;03/07/2023;7249997.0;credit_card
914;17;24/05/2024;1890000.0;cash
915;24;17/09/2019;6640000.0;e-wallet
916;30;26/07/2020;8010000.0;cash
917;15;10/08/2021;4610000.0;cash
918;16;17/02/2022;5030000.0;credit_card
919;27;02/01/2023;2800000.0;e-wallet
920;34;18/12/2024;1300000.0;credit_card
921;29;14/12/2019;6280000.0;e-wallet
922;33;07/03/2020;4459999.0;e-wallet
923;8;19/02/2021;2500000.0;cash
924;20;10/08/2022;435000.0;e-wallet
925;27;10/02/2023;690000.0;cash
926;5;16/02/2024;2270000.0;cash
927;31;17/04/2019;4129999.0;credit_card
928;27;13/10/2020;5930000.0;e-wallet
929;11;21/03/2021;4410000.0;cash
930;36;20/01/2022;730000.0;e-wallet
931;8;09/04/2023;2565000.0;e-wallet
932;21;02/12/2024;1720000.0;e-wallet
933;34;09/08/2019;2250000.0;e-wallet
934;10;22/08/2020;2390000.0;cash
935;20;11/10/2021;1110000.0;credit_card
936;16;17/05/2022;750000.0;credit_card
937;21;14/12/2023;1160000.0;e-wallet
938;18;25/01/2024;1260000.0;e-wallet
939;33;12/04/2019;440000.0;e-wallet
940;36;01/10/2020;420000.0;cash
941;31;09/09/2021;2280000.0;credit_card
942;33;06/07/2022;750000.0;cash
943;26;24/01/2023;890000.0;credit_card
944;22;15/09/2024;2899999.0;cash
945;22;05/03/2019;1460000.0;e-wallet
946;27;18/11/2020;5400000.0;cash
947;8;27/08/2021;1830000.0;credit_card
948;1;12/02/2022;450000.0;credit_card
949;2;23/09/2023;925000.0;e-wallet
950;32;09/07/2024;2560000.0;cash
951;26;19/02/2019;6630000.0;e-wallet
952;12;05/03/2020;3580000.0;e-wallet
953;34;28/07/2021;3350000.0;cash
954;1;22/12/2022;2470000.0;e-wallet
955;34;12/11/2023;2090000.0;e-wallet
956;21;07/02/2024;1890000.0;cash
957;28;07/01/2019;510000.0;credit_card
958;7;14/02/2020;3350000.0;cash
959;31;27/05/2021;4855000.0;credit_card
960;7;04/12/2022;1720000.0;e-wallet
961;5;26/04/2023;1760000.0;credit_card
962;36;28/02/2024;1175000.0;e-wallet
963;1;15/11/2019;3155000.0;cash
964;30;07/09/2020;5340000.0;e-wallet
965;9;14/08/2021;1000000.0;cash
966;4;19/05/2022;5220000.0;cash
967;10;10/05/2023;2190000.0;credit_card
968;10;17/01/2024;1720000.0;cash
969;13;07/06/2019;340000.0;credit_card
970;30;19/09/2020;2220000.0;cash
971;30;08/02/2021;1890000.0;cash
972;30;16/04/2022;2330000.0;credit_card
973;24;12/01/2023;1500000.0;e-wallet
974;13;01/07/2024;300000.0;credit_card
975;12;08/09/2019;1220000.0;e-wallet
976;7;05/03/2020;2490000.0;e-wallet
977;16;22/08/2021;6200000.0;cash
978;10;07/04/2022;8579997.0;cash
979;16;19/03/2023;2144999.0;cash
980;4;28/07/2024;2950000.0;cash
981;5;13/06/2019;5439998.0;cash
982;24;16/12/2020;680000.0;cash
983;14;15/04/2021;1500000.0;credit_card
984;25;09/05/2022;1500000.0;e-wallet
985;34;19/07/2023;6319998.0;cash
986;24;09/11/2024;470000.0;e-wallet
987;23;27/02/2019;4740000.0;cash
988;5;18/07/2020;8079998.0;e-wallet
989;18;20/06/2021;2440000.0;cash
990;26;25/12/2022;1590000.0;credit_card
991;14;17/10/2023;5779999.0;cash
992;21;25/05/2024;600000.0;credit_card
993;36;05/02/2019;2790000.0;e-wallet
994;23;14/07/2020;7189997.0;credit_card
995;3;11/04/2021;2680000.0;cash
996;35;16/10/2022;1590000.0;cash
997;7;27/04/2023;500000.0;credit_card
998;5;07/11/2024;3220000.0;cash
999;11;13/08/2019;440000.0;e-wallet
