customer_id,product_id,year,quarter,preference_score,age,gender,city,membership_level,category,brand,price,quantity,unit_price,total_amount
27,14.0,2023,2,0.6217385534629969,37,F,Medan,gold,5,Brand D,610000.0,3.0,610000.0,5700000.0
27,12.0,2023,2,0.8600674502884341,37,F,Medan,gold,3,Brand B,1890000.0,1.0,1890000.0,5700000.0
9,7.0,2024,2,0.947715879773811,26,M,Surabaya,platinum,3,Brand B,860000.0,2.0,860000.0,5690000.0
9,3.0,2024,2,1.0,26,M,Surabaya,platinum,2,Brand C,500000.0,2.0,500000.0,5690000.0
9,15.0,2024,2,0.8489326059927729,26,M,Surabaya,platinum,6,Brand E,990000.0,3.0,990000.0,5690000.0
22,13.0,2019,3,0.6344292321672133,27,M,Bandung,bronze,4,Brand C,145000.0,3.0,145000.0,2985000.0
22,5.0,2019,3,0.3280387659149142,27,M,Bandung,bronze,2,Brand E,750000.0,3.0,750000.0,2985000.0
22,8.0,2019,3,0.2212465633570605,27,M,Bandung,bronze,3,Brand C,300000.0,1.0,300000.0,2985000.0
16,12.0,2020,3,0.7413140897257873,17,m,Bali,silver,3,Brand B,1890000.0,1.0,1890000.0,7560000.0
16,12.0,2020,3,0.3842100852485956,17,m,Bali,silver,3,Brand B,1890000.0,3.0,1890000.0,7560000.0
32,5.0,2021,3,0.750994786139664,25,M,Surabaya,silver,2,Brand E,750000.0,1.0,750000.0,2190000.0
32,10.0,2021,3,0.7812670104922312,25,M,Surabaya,silver,3,Brand E,480000.0,3.0,480000.0,2190000.0
35,1.0,2022,4,0.6277048398862848,39,F,Medan,gold,1,Brand A,250000.0,2.0,250000.0,2390000.0
35,12.0,2022,4,0.6394228945694689,39,F,Medan,gold,3,Brand B,1890000.0,1.0,1890000.0,2390000.0
23,14.0,2023,4,0.9406047531827696,32,F,Medan,gold,5,Brand D,610000.0,3.0,610000.0,1830000.0
18,4.0,2024,3,0.4804779425488797,22,M,Bandung,bronze,2,Brand D,150000.0,1.0,150000.0,150000.0
34,12.0,2019,2,0.3275155104299889,29,M,Bandung,bronze,3,Brand B,1890000.0,2.0,1890000.0,7530000.0
34,2.0,2019,2,0.7410510350508029,29,M,Bandung,bronze,2,Brand B,1250000.0,3.0,1250000.0,7530000.0
9,11.0,2020,1,0.6054474991699433,26,M,Surabaya,platinum,3,Brand A,170000.0,1.0,170000.0,460000.0
9,13.0,2020,1,0.8919953528975955,26,M,Surabaya,platinum,4,Brand C,145000.0,2.0,145000.0,460000.0
21,10.0,2021,3,0.8459980658424243,44,F,Jakarta,platinum,3,Brand E,480000.0,1.0,480000.0,3030000.0
21,9.0,2021,3,0.8108432936674653,44,F,Jakarta,platinum,3,Brand D,220000.0,3.0,220000.0,3030000.0
21,12.0,2021,3,1.0,44,F,Jakarta,platinum,3,Brand B,1890000.0,1.0,1890000.0,3030000.0
12,3.0,2022,4,0.7337422737742139,31,F,Bandung,silver,2,Brand C,500000.0,3.0,500000.0,2720000.0
12,14.0,2022,4,0.33317295698642807,31,F,Bandung,silver,5,Brand D,610000.0,2.0,610000.0,2720000.0
3,8.0,2023,1,0.6878072639144842,40,M,Medan,gold,3,Brand C,300000.0,3.0,300000.0,1560000.0
3,9.0,2023,1,0.8220159651048207,40,M,Medan,gold,3,Brand D,220000.0,3.0,220000.0,1560000.0
32,3.0,2024,2,0.5762905926160694,25,M,Surabaya,silver,2,Brand C,500000.0,3.0,500000.0,2400000.0
32,8.0,2024,2,0.6869816250504878,25,M,Surabaya,silver,3,Brand C,300000.0,3.0,300000.0,2400000.0
17,11.0,2019,2,0.8721389699112291,50,F,Jakarta,platinum,3,Brand A,170000.0,1.0,170000.0,3500000.0
17,3.0,2019,2,1.0,50,F,Jakarta,platinum,2,Brand C,500000.0,3.0,500000.0,3500000.0
17,14.0,2019,2,0.5154487733357317,50,F,Jakarta,platinum,5,Brand D,610000.0,3.0,610000.0,3500000.0
26,3.0,2020,4,0.671315790116326,23,M,Bandung,bronze,2,Brand C,500000.0,1.0,500000.0,500000.0
31,13.0,2021,3,0.6124520788932037,48,F,Medan,gold,4,Brand C,145000.0,2.0,145000.0,4289998.0
31,6.0,2021,3,0.3532637978534751,48,F,Medan,gold,1,Brand A,1999999.0,2.0,1999999.0,4289998.0
1,2.0,2022,3,0.7227919692374523,29,M,Jakarta,bronze,2,Brand B,1250000.0,2.0,1250000.0,5830000.0
1,5.0,2022,3,0.4251431029169195,29,M,Jakarta,bronze,2,Brand E,750000.0,1.0,750000.0,5830000.0
1,7.0,2022,3,0.7324855603033353,29,M,Jakarta,bronze,3,Brand B,860000.0,3.0,860000.0,5830000.0
33,10.0,2023,3,0.9906065553160687,53,F,Jakarta,platinum,3,Brand E,480000.0,1.0,480000.0,630000.0
33,4.0,2023,3,0.8703377238128318,53,F,Jakarta,platinum,2,Brand D,150000.0,1.0,150000.0,630000.0
31,12.0,2024,2,0.628412085968571,48,F,Medan,gold,3,Brand B,1890000.0,3.0,1890000.0,7650000.0
31,15.0,2024,2,1.0,48,F,Medan,gold,6,Brand E,990000.0,2.0,990000.0,7650000.0
35,8.0,2019,2,0.7528469787242413,39,F,Medan,gold,3,Brand C,300000.0,3.0,300000.0,8430000.0
35,12.0,2019,2,0.5105749924265565,39,F,Medan,gold,3,Brand B,1890000.0,2.0,1890000.0,8430000.0
35,2.0,2019,2,0.5841674958507859,39,F,Medan,gold,2,Brand B,1250000.0,3.0,1250000.0,8430000.0
8,3.0,2020,1,0.7449196381310328,60,F,Bandung,gold,2,Brand C,500000.0,2.0,500000.0,1000000.0
34,2.0,2021,4,0.18359139483055237,29,M,Bandung,bronze,2,Brand B,1250000.0,3.0,1250000.0,4050000.0
34,8.0,2021,4,0.3732448657630827,29,M,Bandung,bronze,3,Brand C,300000.0,1.0,300000.0,4050000.0
30,8.0,2022,2,0.8901070423161594,34,M,Bandung,bronze,3,Brand C,300000.0,3.0,300000.0,3080000.0
30,13.0,2022,2,0.5139286094070116,34,M,Bandung,bronze,4,Brand C,145000.0,2.0,145000.0,3080000.0
30,12.0,2022,2,0.3197748260803904,34,M,Bandung,bronze,3,Brand B,1890000.0,1.0,1890000.0,3080000.0
26,7.0,2023,3,0.477136724112538,23,M,Bandung,bronze,3,Brand B,860000.0,2.0,860000.0,1720000.0
5,13.0,2024,1,0.6925490148552701,33,M,Makassar,silver,4,Brand C,145000.0,1.0,145000.0,145000.0
27,2.0,2019,3,0.8809188216295892,37,F,Medan,gold,2,Brand B,1250000.0,3.0,1250000.0,4260000.0
27,11.0,2019,3,0.8148774195279936,37,F,Medan,gold,3,Brand A,170000.0,3.0,170000.0,4260000.0
9,3.0,2020,3,0.9896735518480055,26,M,Surabaya,platinum,2,Brand C,500000.0,3.0,500000.0,1795000.0
9,4.0,2020,3,0.6540891765742698,26,M,Surabaya,platinum,2,Brand D,150000.0,1.0,150000.0,1795000.0
9,13.0,2020,3,0.6540240576005583,26,M,Surabaya,platinum,4,Brand C,145000.0,1.0,145000.0,1795000.0
20,14.0,2021,4,0.5101704142925284,30,M,Surabaya,silver,5,Brand D,610000.0,1.0,610000.0,910000.0
20,4.0,2021,4,0.890931364399578,30,M,Surabaya,silver,2,Brand D,150000.0,2.0,150000.0,910000.0
23,1.0,2022,2,0.798144222213064,32,F,Medan,gold,1,Brand A,250000.0,3.0,250000.0,750000.0
27,8.0,2023,1,0.7353800195671226,37,F,Medan,gold,3,Brand C,300000.0,3.0,300000.0,900000.0
4,4.0,2024,2,0.6728735218596994,28,F,Surabaya,platinum,2,Brand D,150000.0,1.0,150000.0,2400000.0
4,3.0,2024,2,0.8793135413423385,28,F,Surabaya,platinum,2,Brand C,500000.0,3.0,500000.0,2400000.0
4,5.0,2024,2,0.7496822776650975,28,F,Surabaya,platinum,2,Brand E,750000.0,1.0,750000.0,2400000.0
21,4.0,2019,3,0.7959926620735206,44,F,Jakarta,platinum,2,Brand D,150000.0,2.0,150000.0,2550000.0
21,5.0,2019,3,0.6938284428857402,44,F,Jakarta,platinum,2,Brand E,750000.0,2.0,750000.0,2550000.0
21,1.0,2019,3,0.8772179858519671,44,F,Jakarta,platinum,1,Brand A,250000.0,3.0,250000.0,2550000.0
12,11.0,2020,4,0.34865744090603856,31,F,Bandung,silver,3,Brand A,170000.0,2.0,170000.0,6774997.0
12,13.0,2020,4,0.352708304389532,31,F,Bandung,silver,4,Brand C,145000.0,3.0,145000.0,6774997.0
12,6.0,2020,4,0.5270878727531201,31,F,Bandung,silver,1,Brand A,1999999.0,3.0,1999999.0,6774997.0
27,4.0,2021,4,0.4095432774135793,37,F,Medan,gold,2,Brand D,150000.0,1.0,150000.0,2400000.0
27,5.0,2021,4,0.7242749547435068,37,F,Medan,gold,2,Brand E,750000.0,3.0,750000.0,2400000.0
10,9.0,2022,4,0.47495318890110266,38,F,Jakarta,bronze,3,Brand D,220000.0,1.0,220000.0,1830000.0
10,7.0,2022,4,0.5086265156123579,38,F,Jakarta,bronze,3,Brand B,860000.0,1.0,860000.0,1830000.0
10,5.0,2022,4,0.8779739831128621,38,F,Jakarta,bronze,2,Brand E,750000.0,1.0,750000.0,1830000.0
22,14.0,2023,1,0.5604029319827836,27,M,Bandung,bronze,5,Brand D,610000.0,1.0,610000.0,3690000.0
22,1.0,2023,1,0.7156631439454589,27,M,Bandung,bronze,1,Brand A,250000.0,2.0,250000.0,3690000.0
22,7.0,2023,1,0.6480668379605249,27,M,Bandung,bronze,3,Brand B,860000.0,3.0,860000.0,3690000.0
3,9.0,2024,1,0.6183490684711431,40,M,Medan,gold,3,Brand D,220000.0,1.0,220000.0,1740000.0
3,8.0,2024,1,0.7397156792130776,40,M,Medan,gold,3,Brand C,300000.0,1.0,300000.0,1740000.0
3,14.0,2024,1,0.8359281813188831,40,M,Medan,gold,5,Brand D,610000.0,2.0,610000.0,1740000.0
20,13.0,2019,1,0.875539629313208,30,M,Surabaya,silver,4,Brand C,145000.0,2.0,145000.0,6950000.0
20,15.0,2019,1,0.36469885512529465,30,M,Surabaya,silver,6,Brand E,990000.0,1.0,990000.0,6950000.0
20,12.0,2019,1,0.7185179640628117,30,M,Surabaya,silver,3,Brand B,1890000.0,3.0,1890000.0,6950000.0
14,8.0,2020,4,0.7714071169619376,43,F,Jakarta,bronze,3,Brand C,300000.0,3.0,300000.0,1240000.0
14,11.0,2020,4,0.46668848182618805,43,F,Jakarta,bronze,3,Brand A,170000.0,2.0,170000.0,1240000.0
20,13.0,2021,3,0.4308325231026855,30,M,Surabaya,silver,4,Brand C,145000.0,3.0,145000.0,435000.0
31,14.0,2022,3,0.6317283637333073,48,F,Medan,gold,5,Brand D,610000.0,1.0,610000.0,3000000.0
31,12.0,2022,3,0.3666090557235258,48,F,Medan,gold,3,Brand B,1890000.0,1.0,1890000.0,3000000.0
31,1.0,2022,3,0.9321582143069421,48,F,Medan,gold,1,Brand A,250000.0,2.0,250000.0,3000000.0
36,10.0,2023,4,0.7061716582650993,22,M,Surabaya,silver,3,Brand E,480000.0,1.0,480000.0,1380000.0
36,8.0,2023,4,0.5823340393038691,22,M,Surabaya,silver,3,Brand C,300000.0,3.0,300000.0,1380000.0
22,3.0,2024,3,0.5439240915714239,27,M,Bandung,bronze,2,Brand C,500000.0,3.0,500000.0,1790000.0
22,13.0,2024,3,0.7113982144529936,27,M,Bandung,bronze,4,Brand C,145000.0,2.0,145000.0,1790000.0
11,1.0,2019,2,0.6858324350647239,55,M,Makassar,gold,1,Brand A,250000.0,3.0,250000.0,2830000.0
11,1.0,2019,2,0.6093933589319162,55,M,Makassar,gold,1,Brand A,250000.0,1.0,250000.0,2830000.0
11,14.0,2019,2,0.6077005182126423,55,M,Makassar,gold,5,Brand D,610000.0,3.0,610000.0,2830000.0
4,12.0,2020,1,0.5254426600392363,28,F,Surabaya,platinum,3,Brand B,1890000.0,1.0,1890000.0,1890000.0
1,11.0,2021,2,0.4335983655655045,29,M,Jakarta,bronze,3,Brand A,170000.0,3.0,170000.0,2830000.0
1,15.0,2021,2,0.6019780303445749,29,M,Jakarta,bronze,6,Brand E,990000.0,2.0,990000.0,2830000.0
1,11.0,2021,2,0.8018601957562913,29,M,Jakarta,bronze,3,Brand A,170000.0,2.0,170000.0,2830000.0
2,12.0,2022,1,0.898570721466212,35,F,Bandung,silver,3,Brand B,1890000.0,2.0,1890000.0,4970000.0
2,9.0,2022,1,0.8020076643876901,35,F,Bandung,silver,3,Brand D,220000.0,2.0,220000.0,4970000.0
2,1.0,2022,1,0.4186296900658541,35,F,Bandung,silver,1,Brand A,250000.0,3.0,250000.0,4970000.0
28,10.0,2023,2,0.5128200755605261,20,M,Surabaya,silver,3,Brand E,480000.0,3.0,480000.0,1440000.0
17,8.0,2024,3,0.7182210396124238,50,F,Jakarta,platinum,3,Brand C,300000.0,3.0,300000.0,1350000.0
17,4.0,2024,3,0.6247587928692702,50,F,Jakarta,platinum,2,Brand D,150000.0,3.0,150000.0,1350000.0
15,13.0,2019,3,0.9316313357833723,36,M,Surabaya,gold,4,Brand C,145000.0,1.0,145000.0,4365000.0
15,2.0,2019,3,0.6285827742389193,36,M,Surabaya,gold,2,Brand B,1250000.0,2.0,1250000.0,4365000.0
15,7.0,2019,3,0.7040348781582417,36,M,Surabaya,gold,3,Brand B,860000.0,2.0,860000.0,4365000.0
36,8.0,2020,4,0.6012520220332024,22,M,Surabaya,silver,3,Brand C,300000.0,2.0,300000.0,600000.0
22,8.0,2021,1,0.3365906023870603,27,M,Bandung,bronze,3,Brand C,300000.0,2.0,300000.0,1190000.0
22,1.0,2021,1,0.4084235875690591,27,M,Bandung,bronze,1,Brand A,250000.0,1.0,250000.0,1190000.0
22,11.0,2021,1,0.20938471088524302,27,M,Bandung,bronze,3,Brand A,170000.0,2.0,170000.0,1190000.0
35,3.0,2022,1,0.5143603688628657,39,F,Medan,gold,2,Brand C,500000.0,3.0,500000.0,3710000.0
35,14.0,2022,1,0.5354096012500712,39,F,Medan,gold,5,Brand D,610000.0,2.0,610000.0,3710000.0
35,15.0,2022,1,0.6440832489972973,39,F,Medan,gold,6,Brand E,990000.0,1.0,990000.0,3710000.0
20,15.0,2023,2,0.6052907495398318,30,M,Surabaya,silver,6,Brand E,990000.0,3.0,990000.0,7404998.0
20,6.0,2023,2,0.4665101528132763,30,M,Surabaya,silver,1,Brand A,1999999.0,2.0,1999999.0,7404998.0
20,13.0,2023,2,0.6035067315733512,30,M,Surabaya,silver,4,Brand C,145000.0,3.0,145000.0,7404998.0
9,7.0,2024,1,0.968712440910561,26,M,Surabaya,platinum,3,Brand B,860000.0,1.0,860000.0,860000.0
5,13.0,2019,3,0.5322433171533244,33,M,Makassar,silver,4,Brand C,145000.0,2.0,145000.0,1040000.0
5,1.0,2019,3,0.75551630683477,33,M,Makassar,silver,1,Brand A,250000.0,3.0,250000.0,1040000.0
18,3.0,2020,4,0.7255779550840571,22,M,Bandung,bronze,2,Brand C,500000.0,3.0,500000.0,2940000.0
18,10.0,2020,4,0.23384478261161662,22,M,Bandung,bronze,3,Brand E,480000.0,3.0,480000.0,2940000.0
25,2.0,2021,1,0.966137927366621,42,F,Jakarta,platinum,2,Brand B,1250000.0,2.0,1250000.0,2500000.0
10,6.0,2022,4,0.8172623964055835,38,F,Jakarta,bronze,1,Brand A,1999999.0,2.0,1999999.0,5249998.0
10,2.0,2022,4,0.4729976755260721,38,F,Jakarta,bronze,2,Brand B,1250000.0,1.0,1250000.0,5249998.0
1,2.0,2023,3,0.46437600431183595,29,M,Jakarta,bronze,2,Brand B,1250000.0,1.0,1250000.0,1250000.0
28,2.0,2024,4,0.7065284162698162,20,M,Surabaya,silver,2,Brand B,1250000.0,2.0,1250000.0,2500000.0
36,5.0,2019,1,0.9267910855821737,22,M,Surabaya,silver,2,Brand E,750000.0,2.0,750000.0,1500000.0
25,9.0,2020,1,0.6426174242034046,42,F,Jakarta,platinum,3,Brand D,220000.0,1.0,220000.0,1060000.0
25,11.0,2020,1,0.8840513384419308,42,F,Jakarta,platinum,3,Brand A,170000.0,2.0,170000.0,1060000.0
25,3.0,2020,1,0.9472496951095176,42,F,Jakarta,platinum,2,Brand C,500000.0,1.0,500000.0,1060000.0
18,5.0,2021,3,0.38944052463302836,22,M,Bandung,bronze,2,Brand E,750000.0,2.0,750000.0,3000000.0
18,5.0,2021,3,0.44620826294113963,22,M,Bandung,bronze,2,Brand E,750000.0,2.0,750000.0,3000000.0
5,10.0,2022,3,0.400280750922904,33,M,Makassar,silver,3,Brand E,480000.0,1.0,480000.0,1780000.0
5,8.0,2022,3,0.6337208419445637,33,M,Makassar,silver,3,Brand C,300000.0,1.0,300000.0,1780000.0
5,3.0,2022,3,0.3327728941264449,33,M,Makassar,silver,2,Brand C,500000.0,2.0,500000.0,1780000.0
1,6.0,2023,4,0.678023597288684,29,M,Jakarta,bronze,1,Brand A,1999999.0,2.0,1999999.0,5829998.0
1,14.0,2023,4,0.6989326360197485,29,M,Jakarta,bronze,5,Brand D,610000.0,3.0,610000.0,5829998.0
9,6.0,2024,3,0.43507734882543786,26,M,Surabaya,platinum,1,Brand A,1999999.0,1.0,1999999.0,3719999.0
9,7.0,2024,3,0.9670410126242066,26,M,Surabaya,platinum,3,Brand B,860000.0,2.0,860000.0,3719999.0
19,14.0,2019,4,0.5625727870862034,39,F,Medan,gold,5,Brand D,610000.0,2.0,610000.0,3219999.0
19,6.0,2019,4,0.5512147257130975,39,F,Medan,gold,1,Brand A,1999999.0,1.0,1999999.0,3219999.0
13,12.0,2020,2,0.6451134088415287,24,M,Medan,platinum,3,Brand B,1890000.0,1.0,1890000.0,2490000.0
13,8.0,2020,2,0.9025685405864344,24,M,Medan,platinum,3,Brand C,300000.0,2.0,300000.0,2490000.0
5,5.0,2021,4,0.88048945704221,33,M,Makassar,silver,2,Brand E,750000.0,3.0,750000.0,2250000.0
10,10.0,2022,4,0.36233812533995086,38,F,Jakarta,bronze,3,Brand E,480000.0,2.0,480000.0,1620000.0
10,9.0,2022,4,0.6940750499292921,38,F,Jakarta,bronze,3,Brand D,220000.0,3.0,220000.0,1620000.0
27,11.0,2023,1,0.620500303123386,37,F,Medan,gold,3,Brand A,170000.0,1.0,170000.0,1930000.0
27,2.0,2023,1,0.5925999598868954,37,F,Medan,gold,2,Brand B,1250000.0,1.0,1250000.0,1930000.0
27,11.0,2023,1,0.8514625738930939,37,F,Medan,gold,3,Brand A,170000.0,3.0,170000.0,1930000.0
23,11.0,2024,2,0.7713538865791919,32,F,Medan,gold,3,Brand A,170000.0,2.0,170000.0,920000.0
23,13.0,2024,2,0.6779672077826865,32,F,Medan,gold,4,Brand C,145000.0,2.0,145000.0,920000.0
23,13.0,2024,2,0.5346138541545274,32,F,Medan,gold,4,Brand C,145000.0,2.0,145000.0,920000.0
7,9.0,2019,1,0.8568695392683471,21,M,Medan,silver,3,Brand D,220000.0,3.0,220000.0,6630000.0
7,12.0,2019,1,0.3613445383277294,21,M,Medan,silver,3,Brand B,1890000.0,3.0,1890000.0,6630000.0
7,4.0,2019,1,0.6787710072527031,21,M,Medan,silver,2,Brand D,150000.0,2.0,150000.0,6630000.0
24,3.0,2020,4,0.5972774381017196,19,M,Surabaya,silver,2,Brand C,500000.0,2.0,500000.0,4000000.0
24,1.0,2020,4,0.5795968987437152,19,M,Surabaya,silver,1,Brand A,250000.0,2.0,250000.0,4000000.0
24,2.0,2020,4,0.5361092220880561,19,M,Surabaya,silver,2,Brand B,1250000.0,2.0,1250000.0,4000000.0
27,5.0,2021,1,0.8911672505908281,37,F,Medan,gold,2,Brand E,750000.0,2.0,750000.0,1800000.0
27,8.0,2021,1,0.4327152231140977,37,F,Medan,gold,3,Brand C,300000.0,1.0,300000.0,1800000.0
34,8.0,2022,4,0.7626713530998386,29,M,Bandung,bronze,3,Brand C,300000.0,2.0,300000.0,3850000.0
34,2.0,2022,4,0.8626751253723846,29,M,Bandung,bronze,2,Brand B,1250000.0,2.0,1250000.0,3850000.0
34,1.0,2022,4,0.5398298689008424,29,M,Bandung,bronze,1,Brand A,250000.0,3.0,250000.0,3850000.0
8,4.0,2023,1,0.8295997277434171,60,F,Bandung,gold,2,Brand D,150000.0,3.0,150000.0,2950000.0
8,3.0,2023,1,0.721545850332985,60,F,Bandung,gold,2,Brand C,500000.0,3.0,500000.0,2950000.0
8,3.0,2023,1,0.42341646028882207,60,F,Bandung,gold,2,Brand C,500000.0,2.0,500000.0,2950000.0
36,3.0,2024,4,0.5227894566560973,22,M,Surabaya,silver,2,Brand C,500000.0,3.0,500000.0,1500000.0
28,10.0,2019,4,0.6710150116160803,20,M,Surabaya,silver,3,Brand E,480000.0,2.0,480000.0,1820000.0
28,7.0,2019,4,0.7455128359954536,20,M,Surabaya,silver,3,Brand B,860000.0,1.0,860000.0,1820000.0
14,2.0,2020,2,0.7534111621415158,43,F,Jakarta,bronze,2,Brand B,1250000.0,3.0,1250000.0,6749999.0
14,3.0,2020,2,0.5813470530630488,43,F,Jakarta,bronze,2,Brand C,500000.0,2.0,500000.0,6749999.0
14,6.0,2020,2,0.6061825664509839,43,F,Jakarta,bronze,1,Brand A,1999999.0,1.0,1999999.0,6749999.0
30,6.0,2021,1,0.27811275497560395,34,M,Bandung,bronze,1,Brand A,1999999.0,3.0,1999999.0,11159997.0
30,7.0,2021,1,0.3417789136351918,34,M,Bandung,bronze,3,Brand B,860000.0,3.0,860000.0,11159997.0
30,7.0,2021,1,0.6952170875898186,34,M,Bandung,bronze,3,Brand B,860000.0,3.0,860000.0,11159997.0
8,12.0,2022,3,0.8508803465443822,60,F,Bandung,gold,3,Brand B,1890000.0,2.0,1890000.0,7230000.0
8,15.0,2022,3,0.7354267853525496,60,F,Bandung,gold,6,Brand E,990000.0,3.0,990000.0,7230000.0
8,10.0,2022,3,0.6763545151220456,60,F,Bandung,gold,3,Brand E,480000.0,1.0,480000.0,7230000.0
9,12.0,2023,3,0.5269899693970876,26,M,Surabaya,platinum,3,Brand B,1890000.0,1.0,1890000.0,2330000.0
9,9.0,2023,3,0.8166994567629153,26,M,Surabaya,platinum,3,Brand D,220000.0,2.0,220000.0,2330000.0
27,9.0,2024,2,0.9093353478923019,37,F,Medan,gold,3,Brand D,220000.0,3.0,220000.0,4620000.0
27,15.0,2024,2,0.8913203634074123,37,F,Medan,gold,6,Brand E,990000.0,3.0,990000.0,4620000.0
27,15.0,2024,2,0.7619256397003409,37,F,Medan,gold,6,Brand E,990000.0,1.0,990000.0,4620000.0
36,10.0,2019,2,0.5414494776986629,22,M,Surabaya,silver,3,Brand E,480000.0,1.0,480000.0,1700000.0
36,14.0,2019,2,0.49800066129773857,22,M,Surabaya,silver,5,Brand D,610000.0,2.0,610000.0,1700000.0
1,11.0,2020,4,0.31642995439658483,29,M,Jakarta,bronze,3,Brand A,170000.0,2.0,170000.0,3520000.0
1,7.0,2020,4,0.6421048581367053,29,M,Jakarta,bronze,3,Brand B,860000.0,3.0,860000.0,3520000.0
1,8.0,2020,4,0.6394938666717104,29,M,Jakarta,bronze,3,Brand C,300000.0,2.0,300000.0,3520000.0
29,1.0,2021,4,0.9487035662823524,41,F,Jakarta,platinum,1,Brand A,250000.0,2.0,250000.0,950000.0
29,4.0,2021,4,0.557593834630498,41,F,Jakarta,platinum,2,Brand D,150000.0,3.0,150000.0,950000.0
19,9.0,2022,2,0.5346333861665159,39,F,Medan,gold,3,Brand D,220000.0,1.0,220000.0,2950000.0
19,10.0,2022,2,0.7032016098222041,39,F,Medan,gold,3,Brand E,480000.0,1.0,480000.0,2950000.0
19,5.0,2022,2,0.4587655199882243,39,F,Medan,gold,2,Brand E,750000.0,3.0,750000.0,2950000.0
24,12.0,2023,1,0.6847123903292276,19,M,Surabaya,silver,3,Brand B,1890000.0,3.0,1890000.0,5670000.0
16,14.0,2024,3,0.7431645917216774,17,m,Bali,silver,5,Brand D,610000.0,1.0,610000.0,755000.0
16,13.0,2024,3,0.4059103610830152,17,m,Bali,silver,4,Brand C,145000.0,1.0,145000.0,755000.0
14,3.0,2019,3,0.6788469525181664,43,F,Jakarta,bronze,2,Brand C,500000.0,1.0,500000.0,1255000.0
14,14.0,2019,3,0.46932659644970487,43,F,Jakarta,bronze,5,Brand D,610000.0,1.0,610000.0,1255000.0
14,13.0,2019,3,0.6898022942931056,43,F,Jakarta,bronze,4,Brand C,145000.0,1.0,145000.0,1255000.0
23,5.0,2020,3,0.6905659937351039,32,F,Medan,gold,2,Brand E,750000.0,3.0,750000.0,4500000.0
23,5.0,2020,3,0.9461848129048218,32,F,Medan,gold,2,Brand E,750000.0,3.0,750000.0,4500000.0
7,12.0,2021,2,0.5149069777834727,21,M,Medan,silver,3,Brand B,1890000.0,1.0,1890000.0,1890000.0
16,8.0,2022,2,0.7490803013197463,17,m,Bali,silver,3,Brand C,300000.0,1.0,300000.0,1740000.0
16,10.0,2022,2,0.8267516704784388,17,m,Bali,silver,3,Brand E,480000.0,3.0,480000.0,1740000.0
18,9.0,2023,4,0.3047900501049379,22,M,Bandung,bronze,3,Brand D,220000.0,3.0,220000.0,2910000.0
18,5.0,2023,4,0.49557642659917295,22,M,Bandung,bronze,2,Brand E,750000.0,3.0,750000.0,2910000.0
24,12.0,2024,4,0.3260247674570715,19,M,Surabaya,silver,3,Brand B,1890000.0,2.0,1890000.0,3780000.0
23,8.0,2019,1,0.7704767930017691,32,F,Medan,gold,3,Brand C,300000.0,2.0,300000.0,600000.0
21,13.0,2020,3,0.8647200931955346,44,F,Jakarta,platinum,4,Brand C,145000.0,2.0,145000.0,3260000.0
21,15.0,2020,3,0.9946674151880286,44,F,Jakarta,platinum,6,Brand E,990000.0,3.0,990000.0,3260000.0
4,2.0,2021,1,0.4586550818204488,28,F,Surabaya,platinum,2,Brand B,1250000.0,1.0,1250000.0,1250000.0
29,15.0,2022,4,0.6446416180575656,41,F,Jakarta,platinum,6,Brand E,990000.0,3.0,990000.0,2970000.0
20,6.0,2023,2,0.6861875428164402,30,M,Surabaya,silver,1,Brand A,1999999.0,3.0,1999999.0,5999997.0
11,7.0,2024,1,0.7879685490339211,55,M,Makassar,gold,3,Brand B,860000.0,3.0,860000.0,2580000.0
6,4.0,2019,1,0.21946763213012951,45,F,Jakarta,bronze,2,Brand D,150000.0,3.0,150000.0,1040000.0
6,11.0,2019,1,0.40632125950568043,45,F,Jakarta,bronze,3,Brand A,170000.0,2.0,170000.0,1040000.0
6,1.0,2019,1,0.5082253306154403,45,F,Jakarta,bronze,1,Brand A,250000.0,1.0,250000.0,1040000.0
22,7.0,2020,1,0.4636738906048947,27,M,Bandung,bronze,3,Brand B,860000.0,1.0,860000.0,860000.0
7,13.0,2021,1,0.7865542078257787,21,M,Medan,silver,4,Brand C,145000.0,1.0,145000.0,655000.0
7,11.0,2021,1,0.5106095318254851,21,M,Medan,silver,3,Brand A,170000.0,3.0,170000.0,655000.0
10,8.0,2022,1,0.2888754178814299,38,F,Jakarta,bronze,3,Brand C,300000.0,2.0,300000.0,600000.0
14,15.0,2023,2,0.3297477891953875,43,F,Jakarta,bronze,6,Brand E,990000.0,1.0,990000.0,990000.0
9,13.0,2024,1,0.8766392828541344,26,M,Surabaya,platinum,4,Brand C,145000.0,1.0,145000.0,445000.0
9,4.0,2024,1,0.5421076574972487,26,M,Surabaya,platinum,2,Brand D,150000.0,2.0,150000.0,445000.0
6,13.0,2019,2,0.5481214866354901,45,F,Jakarta,bronze,4,Brand C,145000.0,3.0,145000.0,1185000.0
6,1.0,2019,2,0.3581421488316606,45,F,Jakarta,bronze,1,Brand A,250000.0,3.0,250000.0,1185000.0
20,5.0,2020,2,0.6920392802373876,30,M,Surabaya,silver,2,Brand E,750000.0,3.0,750000.0,2500000.0
20,1.0,2020,2,1.0,30,M,Surabaya,silver,1,Brand A,250000.0,1.0,250000.0,2500000.0
